,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Unnamed: 0,number of crimes,Assault,Breaking & Entering,Drugs,Property Crime,Robbery,Theft,Theft from Vehicle,Theft of Vehicle
3185,9547202265,20150427T000000,990000.0,3,3.25,2460,4182,2.0,0,0,5,8,2100,360,1910,0,98115,47.6782,-122.311,2370,4284,3133,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3186,7663700261,20141008T000000,395000.0,4,1.75,1960,7945,1.0,0,0,4,7,980,980,1946,0,98125,47.7326,-122.291,1290,7945,3134,10,0.0,2.0,1.0,3.0,0.0,1.0,3.0,0.0
3187,1445200110,20150421T000000,275000.0,2,1.5,1160,1103,2.0,0,0,3,7,890,270,2006,0,98133,47.7677,-122.315,1160,1086,3135,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3188,1023059313,20150205T000000,390000.0,3,2.5,1910,4755,2.0,0,0,3,8,1910,0,1997,0,98059,47.4956,-122.162,2460,6099,3136,35,3.0,6.0,0.0,13.0,1.0,3.0,8.0,1.0
3189,170000215,20150324T000000,752500.0,5,2.75,2720,4680,1.5,0,0,4,8,1710,1010,1913,0,98107,47.6612,-122.363,1670,4800,3137,4,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
3190,7550801220,20150227T000000,450000.0,2,1.0,1020,5000,1.5,0,0,4,6,1020,0,1906,0,98107,47.6725,-122.396,1490,5000,3138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3191,7518501390,20140617T000000,473000.0,2,1.0,900,5100,1.0,0,0,4,7,900,0,1909,0,98117,47.6804,-122.37799999999999,1400,5100,3139,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3192,9407102460,20150323T000000,178500.0,3,1.75,1120,10450,1.0,0,0,3,7,1120,0,1973,0,98045,47.4418,-121.772,1250,10414,3140,174,13.0,25.0,1.0,53.0,0.0,20.0,55.0,7.0
3193,8567300110,20140604T000000,485000.0,3,2.5,2340,59058,1.0,0,0,3,8,2340,0,1985,0,98038,47.4052,-122.02799999999999,2700,37263,3141,293,14.0,101.0,10.0,60.0,5.0,43.0,43.0,17.0
3194,5029450110,20150327T000000,215000.0,3,1.5,1410,8415,1.0,0,0,4,7,780,630,1982,0,98023,47.2914,-122.368,1440,7361,3142,12,0.0,1.0,0.0,0.0,0.0,4.0,5.0,2.0
3195,7915100490,20140812T000000,589000.0,4,1.75,1920,4862,1.0,0,0,5,7,1060,860,1919,0,98116,47.5747,-122.384,1840,4862,3143,9,1.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0
3196,114101500,20150417T000000,325000.0,4,1.75,1370,9993,1.0,0,0,3,6,1370,0,1918,0,98028,47.7572,-122.228,1650,11592,3144,103,11.0,23.0,3.0,22.0,1.0,14.0,22.0,7.0
3197,9274201807,20140820T000000,580000.0,3,2.5,1590,1937,2.5,0,0,3,8,1590,0,2004,0,98116,47.5903,-122.38799999999999,1620,2022,3145,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3198,7893206095,20140716T000000,181100.0,4,1.75,1850,7500,1.0,0,0,3,7,1850,0,1954,0,98198,47.4217,-122.333,1460,7500,3146,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3199,2770602265,20150224T000000,345000.0,3,2.0,1430,4200,1.0,0,0,4,7,830,600,1908,0,98199,47.6462,-122.384,1540,5000,3147,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3200,5418200245,20150330T000000,781000.0,3,1.75,1940,8729,1.0,0,0,3,8,1460,480,1960,0,98125,47.7027,-122.28200000000001,2250,9165,3148,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3201,7228502150,20141023T000000,402500.0,4,1.0,1270,3630,1.5,0,0,3,7,1270,0,1903,0,98122,47.6135,-122.307,1420,4848,3149,23,4.0,4.0,2.0,5.0,2.0,4.0,0.0,2.0
3202,7972601030,20150420T000000,426000.0,3,1.5,1380,7200,1.0,0,0,3,7,1080,300,1948,0,98106,47.5292,-122.348,1220,7200,3150,962,99.0,72.0,58.0,292.0,51.0,269.0,58.0,63.0
3203,7853270940,20140905T000000,389000.0,3,2.5,1720,4515,2.0,0,0,3,7,1720,0,2005,0,98065,47.5426,-121.87899999999999,2220,4618,3151,36,4.0,7.0,0.0,10.0,0.0,3.0,12.0,0.0
3204,5561401220,20140707T000000,670000.0,6,3.0,4050,36171,2.0,0,0,4,8,2620,1430,1970,0,98027,47.4708,-122.015,3660,42874,3152,209,8.0,84.0,0.0,43.0,0.0,41.0,24.0,9.0
3205,1336800015,20140521T000000,1506000.0,4,3.25,3660,5800,2.5,0,0,3,10,3360,300,1909,1995,98112,47.6283,-122.31200000000001,3240,5800,3153,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3206,8944750850,20140521T000000,288400.0,3,2.25,1870,3230,2.0,0,0,3,7,1870,0,1997,0,98056,47.4915,-122.167,1620,3363,3154,7,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0
3207,3362400590,20150219T000000,700000.0,4,2.0,2230,4635,1.5,0,0,5,7,1510,720,1908,0,98103,47.681999999999995,-122.34899999999999,1520,4635,3155,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3208,6821100195,20150331T000000,830000.0,4,3.0,2020,6000,1.0,0,0,3,8,1220,800,1968,2015,98199,47.6563,-122.40100000000001,1400,6000,3156,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3209,1827200265,20140911T000000,1899000.0,2,2.75,3690,32044,2.0,1,4,3,12,3690,0,1989,0,98166,47.4485,-122.369,2310,26988,3157,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3210,5100401429,20141009T000000,350500.0,2,1.0,1450,6380,1.0,0,0,3,7,1450,0,1967,0,98115,47.6924,-122.321,1240,6380,3158,29,4.0,0.0,6.0,3.0,8.0,5.0,2.0,1.0
3211,6116500028,20150503T000000,431000.0,3,1.75,1630,9000,1.0,0,0,4,7,1630,0,1956,0,98166,47.4521,-122.36,1600,11120,3159,21,2.0,2.0,0.0,4.0,1.0,2.0,3.0,7.0
3212,2759800110,20141031T000000,485000.0,3,2.5,1840,8250,1.0,0,1,3,8,1340,500,1958,0,98177,47.7767,-122.37799999999999,1970,7920,3160,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3213,579000096,20141010T000000,780000.0,3,1.5,1620,7500,1.0,0,2,4,8,1620,0,1949,0,98117,47.7014,-122.381,2440,7800,3161,15,2.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0
3214,9169600096,20140801T000000,720000.0,2,1.5,1840,9000,1.0,0,2,3,8,1340,500,1957,0,98136,47.5281,-122.38799999999999,1880,7560,3162,3,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
3215,1226059112,20150220T000000,415000.0,3,1.0,1360,73616,1.0,0,0,3,7,1360,0,1971,0,98072,47.7528,-122.119,2040,50965,3163,170,10.0,70.0,4.0,40.0,0.0,19.0,25.0,2.0
3216,6021503830,20140620T000000,480000.0,4,1.0,2080,5500,1.0,0,0,3,7,1040,1040,1941,0,98117,47.6838,-122.38600000000001,1280,4000,3164,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3217,3824100291,20140916T000000,452250.0,4,2.25,2550,10000,1.0,0,0,4,7,1560,990,1979,0,98028,47.77,-122.259,2440,10000,3165,3,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
3218,9264921030,20150406T000000,316000.0,3,2.5,2550,8170,2.0,0,0,3,8,2550,0,1985,0,98023,47.31100000000001,-122.345,1840,8823,3166,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3219,8073000495,20141010T000000,700000.0,2,1.0,1160,17635,1.0,1,4,3,6,1160,0,1945,0,98178,47.5117,-122.24799999999999,1510,13122,3167,750,59.0,192.0,24.0,212.0,11.0,83.0,88.0,81.0
3220,7129304105,20140729T000000,285000.0,4,2.0,1760,5500,1.0,0,1,3,7,780,980,1925,2004,98118,47.5183,-122.265,1510,5500,3168,41,6.0,1.0,14.0,8.0,4.0,5.0,3.0,0.0
3221,525049085,20140918T000000,575000.0,3,1.75,1720,4050,1.0,0,0,5,7,860,860,1906,0,98115,47.6782,-122.314,1720,4410,3169,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3222,6117500785,20140722T000000,590000.0,3,2.25,2300,12430,1.0,0,2,4,8,1580,720,1960,0,98166,47.435,-122.34700000000001,2500,12430,3170,41,4.0,14.0,0.0,13.0,0.0,1.0,1.0,8.0
3223,6115400008,20150226T000000,587500.0,4,1.75,2500,20868,1.0,0,2,3,8,1600,900,1956,0,98166,47.431000000000004,-122.338,2170,15026,3171,30,3.0,13.0,0.0,10.0,0.0,1.0,1.0,2.0
3224,4024101545,20140922T000000,364000.0,4,2.25,1750,10270,1.5,0,0,4,8,1750,0,1968,0,98155,47.7612,-122.31,1750,10127,3172,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3225,8651511220,20141217T000000,490000.0,3,2.5,1890,10190,2.0,0,0,3,8,1890,0,1986,0,98074,47.6478,-122.061,2080,9794,3173,50,7.0,13.0,0.0,13.0,0.0,3.0,12.0,2.0
3226,5561301280,20140505T000000,410000.0,3,2.25,1800,36704,1.0,0,0,4,8,1360,440,1978,0,98027,47.4688,-122.01299999999999,2730,36404,3174,221,7.0,85.0,0.0,50.0,0.0,46.0,24.0,9.0
3227,3629800100,20141028T000000,520000.0,3,2.5,2160,4297,2.0,0,0,3,9,2160,0,1999,0,98029,47.5476,-122.012,2160,3968,3175,43,1.0,12.0,0.0,6.0,0.0,6.0,16.0,2.0
3228,6141100750,20141008T000000,389000.0,3,1.0,1380,6591,1.0,0,0,4,7,1380,0,1947,0,98133,47.7164,-122.351,1610,6594,3176,10,0.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0
3229,2770605065,20141118T000000,450000.0,2,1.0,1180,6000,1.0,0,0,3,7,1180,0,1910,0,98119,47.6531,-122.37299999999999,1600,6000,3177,6,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0
3230,2517100490,20141205T000000,325000.0,3,2.5,2550,4240,2.0,0,0,3,7,2550,0,2006,0,98031,47.3986,-122.169,2550,4240,3178,80,3.0,19.0,3.0,29.0,1.0,9.0,13.0,3.0
3231,4083801785,20150313T000000,660000.0,2,1.0,1070,5000,1.0,0,0,3,7,1070,0,1924,0,98103,47.6631,-122.337,1400,4000,3179,4,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
3232,4318200405,20140620T000000,850000.0,3,2.25,2870,8170,2.0,0,0,3,10,2250,620,1995,0,98136,47.5363,-122.385,1310,8170,3180,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3233,2329810590,20140806T000000,285000.0,3,2.5,1940,9874,2.0,0,0,3,7,1940,0,1990,0,98042,47.3794,-122.113,1860,8875,3181,128,11.0,35.0,11.0,27.0,0.0,28.0,12.0,4.0
3234,2768301214,20141211T000000,395000.0,2,1.0,870,3121,1.0,0,0,4,7,870,0,1923,0,98107,47.6659,-122.369,1570,1777,3182,4,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
3235,1931301105,20140717T000000,440000.0,3,2.0,1550,2401,2.0,0,0,3,7,1550,0,1996,0,98103,47.6545,-122.348,1550,3446,3183,4,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
3236,3343903640,20150313T000000,249000.0,3,1.75,1400,5648,1.5,0,0,5,6,1400,0,1917,0,98056,47.5133,-122.196,2320,9420,3184,9,1.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0
3237,8813400245,20150227T000000,635000.0,3,1.75,1210,4400,1.5,0,0,4,8,1210,0,1930,0,98105,47.6621,-122.288,2020,3750,3185,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
3238,3521049048,20140811T000000,515000.0,3,2.5,3430,48993,2.0,0,0,3,9,3430,0,2001,0,98001,47.2609,-122.27,2460,36256,3186,307,21.0,101.0,2.0,53.0,0.0,38.0,64.0,28.0
3239,1118001645,20150130T000000,1400000.0,3,3.25,3020,6073,2.0,0,0,4,9,3020,0,1954,0,98112,47.6332,-122.29,3020,7700,3187,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3240,2968801105,20150304T000000,200000.0,2,1.0,950,8100,1.0,0,0,3,6,950,0,1955,0,98166,47.4572,-122.351,1620,7630,3188,27,3.0,2.0,0.0,5.0,1.0,3.0,4.0,9.0
3241,3524039209,20140506T000000,1135000.0,4,2.75,3370,8103,1.0,0,3,3,9,1970,1400,1970,2014,98136,47.5232,-122.383,2120,6360,3189,385,21.0,21.0,11.0,97.0,12.0,172.0,32.0,19.0
3242,952003480,20141117T000000,445000.0,4,1.0,1460,4600,1.0,0,2,3,6,780,680,1946,0,98126,47.566,-122.38,1560,4600,3190,9,1.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0
3243,2877102670,20140707T000000,555000.0,3,1.5,1740,4200,1.5,0,0,4,7,1640,100,1920,0,98117,47.6782,-122.361,1660,3750,3191,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3244,5014000100,20140924T000000,537000.0,4,2.0,1720,6413,1.0,0,0,4,7,860,860,1950,0,98116,47.5734,-122.395,1280,6413,3192,8,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0
3245,7399301050,20150127T000000,315000.0,3,1.75,1480,7500,1.0,0,0,4,7,1480,0,1968,0,98055,47.4629,-122.18700000000001,1480,7500,3193,31,3.0,4.0,1.0,10.0,0.0,5.0,8.0,0.0
3246,6979940100,20150129T000000,805000.0,5,2.5,3320,7266,2.0,0,0,3,9,3320,0,2000,0,98075,47.5862,-122.054,3060,10269,3194,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3247,8731982840,20140826T000000,414000.0,4,2.5,3490,9030,1.5,0,0,4,8,3490,0,1969,0,98023,47.3198,-122.38600000000001,2540,8400,3195,8,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0
3248,6909200037,20140815T000000,375000.0,2,1.5,1160,1648,2.0,0,0,3,7,1160,0,2002,0,98144,47.5916,-122.29299999999999,1458,2351,3196,8,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
3249,1160000115,20150304T000000,401000.0,4,1.75,3010,12523,1.0,0,0,3,8,1780,1230,1952,0,98125,47.707,-122.316,2040,7560,3197,50,6.0,3.0,12.0,4.0,10.0,8.0,6.0,1.0
3250,7893207665,20150128T000000,210000.0,3,1.0,1030,4583,1.0,0,0,3,7,1030,0,1967,0,98198,47.4231,-122.329,1730,8023,3198,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3251,8024201270,20140722T000000,365000.0,2,1.0,980,5110,1.0,0,0,4,7,780,200,1939,0,98115,47.7002,-122.314,1430,5110,3199,46,5.0,3.0,12.0,3.0,10.0,8.0,4.0,1.0
3252,3800008,20150224T000000,178000.0,5,1.5,1990,18200,1.0,0,0,3,7,1990,0,1960,0,98178,47.4938,-122.262,1860,8658,3200,2059,275.0,455.0,88.0,594.0,68.0,186.0,164.0,229.0
3253,6788200931,20140520T000000,710000.0,2,1.0,1790,4000,1.0,0,0,4,7,1040,750,1923,0,98112,47.6405,-122.301,1310,4000,3201,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3254,723049596,20140509T000000,255000.0,2,1.0,810,7980,1.0,0,0,1,6,810,0,1928,0,98146,47.489,-122.337,1440,7980,3202,686,62.0,116.0,38.0,173.0,18.0,77.0,97.0,105.0
3255,7214711270,20141204T000000,528000.0,5,2.25,2940,38009,1.0,0,0,3,8,1700,1240,1977,0,98077,47.7653,-122.07700000000001,2620,38300,3203,407,17.0,97.0,13.0,106.0,3.0,85.0,79.0,7.0
3256,4136980090,20150407T000000,537000.0,4,4.25,4883,26040,2.0,0,3,3,10,3859,1024,2006,0,98092,47.263000000000005,-122.21600000000001,3736,9870,3204,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3257,9278200131,20140804T000000,442000.0,4,1.5,1360,6110,1.0,0,0,3,7,1010,350,1955,0,98116,47.5755,-122.396,1520,6110,3205,9,1.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0
3258,4046600750,20150414T000000,375000.0,3,1.75,1370,19550,1.0,0,0,3,7,1370,0,1978,2006,98014,47.7002,-121.912,1430,17550,3206,120,7.0,39.0,3.0,31.0,1.0,14.0,24.0,1.0
3259,9510970090,20141121T000000,637250.0,4,2.5,2120,3220,2.0,0,0,3,9,2120,0,2005,0,98052,47.6662,-122.083,2120,3547,3207,131,3.0,17.0,2.0,30.0,0.0,13.0,63.0,3.0
3260,2594200375,20150330T000000,427500.0,3,1.75,1240,7200,1.0,0,0,5,7,1240,0,1942,0,98136,47.5142,-122.389,1640,7200,3208,357,17.0,17.0,7.0,92.0,11.0,167.0,31.0,15.0
3261,1125069064,20150331T000000,700000.0,4,2.5,2770,89298,2.0,0,0,3,8,2770,0,2004,0,98053,47.6624,-122.01,2650,89298,3209,76,3.0,28.0,1.0,21.0,0.0,10.0,12.0,1.0
3262,117000100,20150319T000000,680000.0,3,1.75,1660,5750,1.0,0,0,4,7,1080,580,1909,0,98116,47.5843,-122.385,2060,5560,3210,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3263,9212900820,20140828T000000,393820.0,2,2.0,1170,8251,1.0,0,0,3,7,1170,0,1941,0,98115,47.6873,-122.291,1360,6798,3211,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3264,3959400855,20140820T000000,525000.0,4,2.75,2470,7200,1.0,0,0,5,7,1350,1120,1940,0,98108,47.5631,-122.31700000000001,1500,6000,3212,24,3.0,3.0,4.0,6.0,0.0,2.0,2.0,4.0
3265,2028700265,20150115T000000,505000.0,2,1.75,1310,3816,1.0,0,0,2,7,1110,200,1929,0,98117,47.678999999999995,-122.368,1510,3816,3213,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3266,3041700090,20141111T000000,555565.0,3,2.0,1670,11337,1.0,0,1,4,7,1670,0,1959,0,98033,47.6602,-122.18799999999999,2210,11337,3214,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3267,868001295,20141029T000000,650000.0,3,1.75,1660,10819,1.0,0,0,4,7,1240,420,1942,0,98177,47.7045,-122.37899999999999,3110,11853,3215,16,2.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0
3268,7853270740,20140917T000000,632500.0,5,3.25,3500,7254,2.0,0,0,3,8,2760,740,2005,0,98065,47.5444,-121.881,2820,6317,3216,45,6.0,10.0,0.0,11.0,0.0,4.0,14.0,0.0
3269,5416500090,20140724T000000,269000.0,3,2.5,1440,3800,2.0,0,0,3,7,1440,0,2005,0,98038,47.3606,-122.039,1890,3819,3217,48,5.0,16.0,2.0,8.0,0.0,11.0,6.0,0.0
3270,3574801110,20141125T000000,405000.0,4,2.75,2360,7716,1.0,0,0,3,7,1390,970,1978,0,98034,47.7301,-122.223,2160,8794,3218,335,21.0,47.0,17.0,89.0,7.0,70.0,72.0,12.0
3271,624110930,20140724T000000,845000.0,3,3.5,3460,15745,2.0,0,0,3,10,3460,0,1986,0,98077,47.7262,-122.06,3350,14825,3219,132,3.0,33.0,3.0,41.0,1.0,24.0,23.0,4.0
3272,5335700110,20140725T000000,234000.0,3,1.0,1750,8820,1.0,0,0,4,7,1750,0,1961,0,98032,47.3608,-122.29,1400,9600,3220,303,17.0,86.0,2.0,60.0,4.0,36.0,68.0,30.0
3273,1176000964,20150422T000000,638000.0,4,1.75,1470,4236,1.5,0,0,4,7,1470,0,1946,0,98107,47.6692,-122.399,1480,5400,3221,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3274,7334602070,20140804T000000,290000.0,3,1.75,1710,10950,1.0,0,0,3,7,1060,650,1967,0,98045,47.4678,-121.745,1180,10950,3222,226,21.0,43.0,7.0,61.0,0.0,38.0,46.0,10.0
3275,2420069251,20150225T000000,262000.0,1,0.75,520,12981,1.0,0,0,5,3,520,0,1920,0,98022,47.2082,-121.995,1340,12233,3223,89,7.0,20.0,7.0,16.0,2.0,10.0,17.0,10.0
3276,7885800740,20150218T000000,270000.0,4,2.5,2350,5835,2.0,0,0,3,8,2350,0,2003,0,98042,47.3494,-122.15299999999999,3010,5772,3224,46,1.0,24.0,3.0,7.0,0.0,7.0,1.0,3.0
3277,8082400076,20141118T000000,875000.0,4,2.25,2380,4876,2.0,0,0,4,9,2240,140,1948,0,98117,47.6822,-122.4,1780,4559,3225,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3278,1310980110,20140717T000000,299000.0,3,2.25,1920,7840,2.0,0,0,4,8,1920,0,1982,0,98032,47.3631,-122.27600000000001,2170,7210,3226,272,13.0,78.0,3.0,48.0,4.0,33.0,70.0,23.0
3279,2354300740,20150303T000000,551000.0,3,1.0,1580,6000,1.0,0,0,5,7,1580,0,1947,0,98027,47.5286,-122.03200000000001,1580,6000,3227,63,2.0,2.0,0.0,7.0,1.0,6.0,42.0,3.0
3280,3023049236,20140916T000000,350000.0,3,2.75,3070,5280,2.0,0,1,3,7,2360,710,1950,1986,98166,47.4486,-122.353,2570,18983,3228,46,5.0,13.0,0.0,13.0,1.0,3.0,2.0,9.0
3281,9808700405,20140604T000000,1901000.0,3,2.5,2660,13367,2.0,0,2,3,10,2660,0,1992,0,98004,47.6501,-122.21700000000001,2660,13367,3229,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3282,2877102345,20141027T000000,511718.0,2,1.75,1700,5000,1.0,0,0,3,6,850,850,1915,0,98117,47.6787,-122.363,1690,5000,3230,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3283,1924069058,20141010T000000,965000.0,4,3.25,5010,49222,2.0,0,0,5,9,3710,1300,1978,0,98027,47.5489,-122.09200000000001,3140,54014,3231,39,2.0,11.0,1.0,10.0,0.0,1.0,14.0,0.0
3284,9269260100,20141216T000000,475000.0,4,2.25,2680,4673,2.0,0,0,3,7,2680,0,1999,0,98011,47.7539,-122.219,2460,4645,3232,133,12.0,27.0,4.0,32.0,2.0,16.0,32.0,8.0
3285,2877104265,20150415T000000,1062000.0,4,2.75,2720,4000,1.5,0,2,5,8,1840,880,1928,0,98117,47.6797,-122.359,1600,4000,3233,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3286,3123039089,20140715T000000,252000.0,2,1.0,940,15450,1.0,0,0,4,6,940,0,1926,0,98070,47.4408,-122.461,1370,34820,3234,508,41.0,79.0,40.0,179.0,1.0,98.0,61.0,9.0
3287,8576400110,20150317T000000,580000.0,6,2.5,3596,13700,1.0,0,0,5,8,1798,1798,1964,0,98166,47.4388,-122.339,1894,10500,3235,43,4.0,15.0,0.0,14.0,0.0,1.0,1.0,8.0
3288,7660600131,20141020T000000,374950.0,2,2.25,1240,1172,2.0,0,0,3,8,1000,240,2008,0,98144,47.5877,-122.316,1260,1111,3236,20,3.0,4.0,2.0,1.0,2.0,1.0,1.0,6.0
3289,2296500131,20141216T000000,739000.0,5,4.0,4660,9900,2.0,0,2,4,9,2600,2060,1979,0,98056,47.5135,-122.2,3380,9900,3237,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3290,1761300850,20141217T000000,271000.0,4,1.75,1710,7200,1.0,0,0,5,7,910,800,1975,0,98031,47.3967,-122.17399999999999,1730,7200,3238,74,8.0,18.0,3.0,26.0,1.0,4.0,11.0,3.0
3291,6083000037,20140613T000000,230000.0,2,1.0,930,7550,1.0,0,0,3,6,930,0,1986,0,98168,47.4866,-122.303,1370,10176,3239,36,4.0,11.0,2.0,7.0,1.0,3.0,5.0,3.0
3292,5259800090,20150427T000000,210000.0,3,2.25,1430,9150,1.0,0,0,3,7,1070,360,1984,0,98023,47.3239,-122.35,1430,6364,3240,4,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
3293,2968801366,20150224T000000,350000.0,3,2.75,1650,5700,2.0,0,0,4,7,1650,0,1988,0,98166,47.4563,-122.348,1320,7620,3241,27,3.0,2.0,0.0,5.0,1.0,3.0,4.0,9.0
3294,2126059172,20150506T000000,491500.0,3,2.25,1560,12000,1.0,0,0,4,7,1110,450,1968,0,98034,47.7256,-122.166,2190,4612,3242,330,38.0,55.0,11.0,105.0,2.0,66.0,41.0,12.0
3295,7334501250,20140909T000000,325000.0,3,2.5,1870,9825,1.0,0,0,4,7,1250,620,1994,0,98045,47.4639,-121.744,1380,11475,3243,189,20.0,35.0,5.0,56.0,0.0,31.0,35.0,7.0
3296,1545805490,20141006T000000,190000.0,3,2.0,1320,7625,1.0,0,0,3,7,1320,0,1987,0,98038,47.3635,-122.045,1420,7500,3244,48,4.0,14.0,3.0,8.0,0.0,11.0,8.0,0.0
3297,7518500855,20150504T000000,658600.0,4,2.0,1400,4690,1.5,0,0,4,7,1400,0,1945,0,98117,47.6826,-122.37799999999999,1400,4690,3245,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3298,4171200025,20150327T000000,299950.0,3,1.5,1940,8951,1.0,0,0,3,7,1300,640,1958,0,98168,47.473,-122.32799999999999,2000,8319,3246,17,1.0,0.0,2.0,3.0,1.0,2.0,6.0,2.0
3299,9818700215,20150330T000000,464000.0,5,2.0,2000,3000,1.5,0,0,3,6,1200,800,1931,0,98122,47.6028,-122.29799999999999,1330,4000,3247,25,4.0,6.0,2.0,5.0,2.0,3.0,0.0,3.0
3300,798000535,20140625T000000,308000.0,3,1.0,1640,18144,1.5,0,0,3,6,1640,0,1942,0,98168,47.5027,-122.33,1500,9065,3248,2314,195.0,514.0,77.0,510.0,43.0,262.0,354.0,359.0
3301,3900100265,20150129T000000,625000.0,3,1.0,1020,7650,1.0,0,0,3,6,1020,0,1919,0,98033,47.6795,-122.20200000000001,1870,5500,3249,12,0.0,2.0,2.0,2.0,0.0,2.0,3.0,1.0
3302,1951100110,20150205T000000,240000.0,3,1.75,1630,9450,1.0,0,0,4,7,1080,550,1977,0,98032,47.3729,-122.295,1280,9100,3250,10,0.0,2.0,0.0,3.0,0.0,0.0,2.0,3.0
3303,7215420590,20150504T000000,530000.0,4,2.5,2940,35996,2.0,0,0,3,9,2940,0,1995,0,98042,47.3401,-122.06700000000001,2890,35089,3251,423,24.0,119.0,33.0,114.0,1.0,72.0,43.0,17.0
3304,3343301910,20141020T000000,1000000.0,5,4.5,2120,8944,2.0,1,4,5,8,2120,0,1939,1963,98006,47.5488,-122.197,2870,8944,3252,7,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0
3305,9828702095,20140925T000000,439000.0,1,1.0,790,2400,1.0,0,0,3,7,790,0,1918,0,98122,47.6178,-122.29899999999999,1580,2566,3253,8,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0
3306,2917200645,20150511T000000,575000.0,4,1.75,2020,6200,1.0,0,0,4,6,1010,1010,1948,0,98133,47.7013,-122.35,1440,4158,3254,18,0.0,0.0,3.0,2.0,2.0,4.0,4.0,3.0
3307,6163900501,20141021T000000,418000.0,3,1.75,1530,7238,1.0,0,0,3,7,1530,0,1959,0,98155,47.7629,-122.315,1580,7238,3255,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3308,540100057,20150428T000000,1208000.0,4,3.75,3250,10949,2.0,0,0,4,9,2940,310,1930,1989,98004,47.638999999999996,-122.219,2340,15234,3256,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
